Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
232;Augsburg;V_N;07.10.1982-20:00;07.10.1982-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.10.1982-13:00;19.10.1982-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.10.1982-23:00;30.10.1982-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.11.1982-11:00;01.11.1982-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.11.1982-23:00;03.11.1982-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.11.1982-12:00;08.11.1982-13:00;2;;eor;                                                                                                                                              
232;Augsburg;V_N;13.11.1982-23:00;13.11.1982-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.12.1982-01:00;03.12.1982-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.12.1982-18:00;03.12.1982-18:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.12.1982-11:00;08.12.1982-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.12.1982-11:00;09.12.1982-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;12.12.1982-02:00;12.12.1982-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.12.1982-21:00;14.12.1982-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;16.12.1982-17:00;16.12.1982-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.12.1982-22:00;31.12.1982-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.01.1983-10:00;25.01.1983-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.01.1983-21:00;26.01.1983-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.01.1983-07:00;30.01.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.01.1983-16:00;31.01.1983-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.01.1983-22:00;31.01.1983-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.02.1983-19:00;03.02.1983-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.02.1983-03:00;08.02.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.02.1983-09:00;10.02.1983-09:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.02.1983-20:00;15.02.1983-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.02.1983-05:00;23.02.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.02.1983-01:00;28.02.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.02.1983-14:00;28.02.1983-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.03.1983-09:00;02.03.1983-09:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.03.1983-22:00;03.03.1983-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.03.1983-16:00;13.03.1983-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;18.03.1983-15:00;18.03.1983-17:00;3;;eor;                                                                                                                                              
232;Augsburg;V_N;21.03.1983-07:00;21.03.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;22.03.1983-04:00;22.03.1983-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.03.1983-01:00;29.03.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.03.1983-05:00;30.03.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.03.1983-07:00;31.03.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.04.1983-07:00;15.04.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.04.1983-10:00;15.04.1983-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.04.1983-16:00;28.04.1983-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.05.1983-10:00;10.05.1983-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.05.1983-13:00;17.05.1983-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.05.1983-20:00;25.05.1983-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.05.1983-14:00;30.05.1983-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.06.1983-03:00;14.06.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.06.1983-05:00;14.06.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.06.1983-19:00;14.06.1983-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.06.1983-20:00;19.06.1983-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.06.1983-23:00;27.06.1983-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.06.1983-02:00;28.06.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.06.1983-15:00;28.06.1983-15:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.06.1983-11:00;29.06.1983-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.07.1983-02:00;06.07.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.07.1983-09:00;06.07.1983-09:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.07.1983-04:00;08.07.1983-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.07.1983-03:00;13.07.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.07.1983-02:00;15.07.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.07.1983-03:00;17.07.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;21.07.1983-03:00;21.07.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.07.1983-10:00;30.07.1983-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.07.1983-17:00;30.07.1983-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.07.1983-19:00;30.07.1983-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.07.1983-23:00;31.07.1983-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.08.1983-03:00;04.08.1983-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.08.1983-08:00;06.08.1983-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;12.08.1983-07:00;12.08.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.08.1983-02:00;15.08.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.08.1983-02:00;25.08.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.08.1983-14:00;25.08.1983-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.08.1983-08:00;26.08.1983-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.09.1983-07:00;10.09.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.09.1983-05:00;23.09.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.09.1983-02:00;24.09.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.09.1983-02:00;25.09.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.09.1983-07:00;29.09.1983-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.09.1983-05:00;30.09.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.10.1983-11:00;02.10.1983-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.10.1983-13:00;07.10.1983-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.10.1983-01:00;11.10.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.10.1983-22:00;15.10.1983-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.10.1983-01:00;29.10.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.10.1983-05:00;29.10.1983-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;22.11.1983-08:00;22.11.1983-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.11.1983-01:00;27.11.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.11.1983-20:00;27.11.1983-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.12.1983-08:00;02.12.1983-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.12.1983-02:00;07.12.1983-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.12.1983-21:00;10.12.1983-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.12.1983-01:00;25.12.1983-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.12.1983-08:00;31.12.1983-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.01.1984-05:00;06.01.1984-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.01.1984-04:00;09.01.1984-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.01.1984-07:00;25.01.1984-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.01.1984-02:00;27.01.1984-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.01.1984-07:00;28.01.1984-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.02.1984-16:00;10.02.1984-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.02.1984-05:00;13.02.1984-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.03.1984-00:00;02.03.1984-00:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.03.1984-14:00;03.03.1984-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.03.1984-11:00;17.03.1984-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.04.1984-14:00;06.04.1984-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;12.04.1984-14:00;12.04.1984-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;18.04.1984-07:00;18.04.1984-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;22.04.1984-05:00;22.04.1984-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.04.1984-01:00;25.04.1984-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.04.1984-08:00;26.04.1984-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.04.1984-11:00;28.04.1984-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.04.1984-19:00;30.04.1984-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.05.1984-14:00;08.05.1984-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.05.1984-08:00;11.05.1984-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.05.1984-23:00;11.05.1984-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.06.1984-01:00;09.06.1984-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.06.1984-02:00;10.06.1984-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.06.1984-17:00;23.06.1984-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.07.1984-02:00;13.07.1984-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.07.1984-10:00;27.07.1984-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.08.1984-08:00;02.08.1984-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.08.1984-04:00;04.08.1984-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.08.1984-01:00;23.08.1984-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.08.1984-16:00;23.08.1984-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.08.1984-20:00;27.08.1984-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;22.09.1984-08:00;22.09.1984-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.09.1984-07:00;28.09.1984-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.09.1984-22:00;28.09.1984-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.10.1984-20:00;06.10.1984-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.10.1984-13:00;09.10.1984-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.10.1984-02:00;13.10.1984-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.10.1984-23:00;24.10.1984-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.10.1984-05:00;27.10.1984-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.11.1984-11:00;29.11.1984-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.12.1984-16:00;01.12.1984-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.12.1984-05:00;03.12.1984-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.12.1984-15:00;14.12.1984-15:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;21.12.1984-08:00;21.12.1984-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.12.1984-04:00;25.12.1984-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.12.1984-07:00;26.12.1984-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;30.12.1984-11:00;30.12.1984-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.01.1985-13:00;01.01.1985-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;18.01.1985-14:00;18.01.1985-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.01.1985-01:00;19.01.1985-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.02.1985-07:00;01.02.1985-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.02.1985-17:00;02.02.1985-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.02.1985-19:00;09.02.1985-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.02.1985-06:00;28.02.1985-06:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.03.1985-07:00;01.03.1985-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.03.1985-02:00;02.03.1985-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;05.03.1985-06:00;05.03.1985-06:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.03.1985-11:00;07.03.1985-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.03.1985-11:00;11.03.1985-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;12.03.1985-13:00;12.03.1985-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.03.1985-16:00;28.03.1985-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.04.1985-22:00;01.04.1985-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.04.1985-07:00;15.04.1985-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;16.05.1985-22:00;16.05.1985-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.05.1985-21:00;17.05.1985-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;21.05.1985-14:00;21.05.1985-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;25.05.1985-01:00;25.05.1985-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.05.1985-04:00;27.05.1985-04:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.05.1985-17:00;27.05.1985-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.05.1985-02:00;31.05.1985-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.07.1985-14:00;04.07.1985-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.07.1985-02:00;10.07.1985-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.07.1985-13:00;10.07.1985-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.07.1985-08:00;19.07.1985-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.08.1985-11:00;31.08.1985-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.09.1985-11:00;06.09.1985-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.09.1985-15:00;07.09.1985-15:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.09.1985-21:00;13.09.1985-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.10.1985-20:00;26.10.1985-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.11.1985-18:00;23.11.1985-18:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.12.1985-12:00;04.12.1985-12:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.12.1985-05:00;06.12.1985-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;08.12.1985-08:00;08.12.1985-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;16.12.1985-14:00;16.12.1985-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.12.1985-17:00;24.12.1985-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.12.1985-11:00;31.12.1985-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;15.01.1986-07:00;15.01.1986-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.01.1986-14:00;19.01.1986-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.01.1986-22:00;19.01.1986-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;06.02.1986-00:00;06.02.1986-23:00;24;;eor;                                                                                                                                             
232;Augsburg;V_N;12.02.1986-05:00;12.02.1986-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.02.1986-08:00;14.02.1986-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.03.1986-07:00;27.03.1986-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;09.04.1986-13:00;09.04.1986-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;12.04.1986-20:00;12.04.1986-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.05.1986-10:00;24.05.1986-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.05.1986-17:00;24.05.1986-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;26.05.1986-21:00;26.05.1986-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.06.1986-23:00;03.06.1986-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.06.1986-08:00;17.06.1986-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;19.08.1986-16:00;19.08.1986-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;31.08.1986-23:00;31.08.1986-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.09.1986-22:00;13.09.1986-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.11.1986-08:00;01.11.1986-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.11.1986-05:00;02.11.1986-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;22.11.1986-11:00;22.11.1986-11:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.11.1986-23:00;28.11.1986-23:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;03.12.1986-03:00;03.12.1986-03:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.12.1986-09:00;04.12.1986-09:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;23.01.1987-10:00;23.01.1987-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.02.1987-19:00;28.02.1987-19:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;28.03.1987-14:00;28.03.1987-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;16.05.1987-07:00;16.05.1987-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;24.05.1987-07:00;24.05.1987-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.07.1987-05:00;11.07.1987-05:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;10.08.1987-18:00;10.08.1987-18:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;05.09.1987-02:00;05.09.1987-02:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;13.11.1987-13:00;13.11.1987-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;11.12.1987-14:00;11.12.1987-14:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;18.12.1987-01:00;18.12.1987-01:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.01.1988-22:00;29.01.1988-22:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.02.1988-12:00;14.02.1988-12:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;14.02.1988-20:00;14.02.1988-20:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.02.1988-07:00;27.02.1988-07:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;27.02.1988-17:00;27.02.1988-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.03.1988-21:00;01.03.1988-21:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.03.1988-13:00;17.03.1988-13:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;29.03.1988-10:00;29.03.1988-10:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;01.05.1988-16:00;01.05.1988-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.05.1988-00:00;07.05.1988-00:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;20.05.1988-16:00;20.05.1988-16:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;02.07.1988-18:00;02.07.1988-18:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;04.07.1988-08:00;04.07.1988-08:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;07.07.1988-17:00;07.07.1988-17:00;1;;eor;                                                                                                                                              
232;Augsburg;V_N;17.07.1988-11:00;17.07.1988-11:00;1;;eor;                                                                                                                                              
